Date,AAPL,MSFT,JPM,JNJ,XOM,AMZN,GOOGL,BRK-B
2025-03-21,216.93568420410156,386.72027587890625,234.5129852294922,157.50743103027344,110.1969985961914,196.2100067138672,163.32579040527344,521.9099731445312
2025-03-24,219.38063049316406,388.51910400390625,240.7535858154297,157.1801300048828,110.48321533203125,203.25999450683594,167.00082397460938,525.8499755859375
2025-03-25,222.38218688964844,390.57501220703125,243.733154296875,154.9950714111328,111.23693084716797,205.7100067138672,169.86917114257812,528.8699951171875
2025-03-26,220.1757354736328,385.4452209472656,243.63609313964844,155.6688995361328,112.83979797363281,201.1300048828125,164.39144897460938,533.2100219726562
2025-03-27,222.48155212402344,386.0480651855469,240.81178283691406,157.02613830566406,112.47724914550781,201.36000061035156,161.5828857421875,534.52001953125
2025-03-28,216.56793212890625,374.4048156738281,235.69703674316406,157.5844268798828,112.32460021972656,192.72000122070312,153.7049102783203,526.3099975585938
2025-03-31,220.7720947265625,371.0343933105469,238.0748748779297,159.63473510742188,113.46949768066406,190.25999450683594,154.01365661621094,532.5800170898438
2025-04-01,221.82559204101562,377.7554626464844,236.48318481445312,147.51580810546875,113.57445526123047,192.1699981689453,156.43382263183594,532.989990234375
2025-04-02,222.52133178710938,377.7060852050781,238.57955932617188,149.54684448242188,113.22145080566406,196.00999450683594,156.40391540527344,537.719970703125
2025-04-03,201.94786071777344,368.7808532714844,221.95411682128906,153.83998107910156,107.2679443359375,178.41000366210938,150.10952758789062,530.1599731445312
2025-04-04,187.22842407226562,355.6648254394531,205.3434295654297,147.5061798095703,99.54936981201172,171.0,145.01028442382812,493.5400085449219
2025-04-07,180.3507080078125,353.707763671875,209.40577697753906,144.98422241210938,98.21366119384766,175.25999450683594,146.15560913085938,490.3800048828125
2025-04-08,171.36595153808594,350.44610595703125,211.7787322998047,144.38743591308594,96.1432876586914,170.66000366210938,144.11390686035156,492.6400146484375
2025-04-09,197.63438415527344,385.95916748046875,228.83859252929688,145.3211212158203,100.94234466552734,191.10000610351562,158.0671844482422,521.4099731445312
2025-04-10,189.2559356689453,376.92523193359375,221.7783203125,143.1264190673828,95.34186553955078,181.22000122070312,152.20103454589844,515.8099975585938
2025-04-11,196.93865966796875,383.94287109375,230.6549072265625,146.0526885986328,98.40447235107422,184.8699951171875,156.50352478027344,524.1099853515625
2025-04-14,201.28196716308594,383.3102722167969,229.2096710205078,148.5843048095703,98.64299011230469,182.1199951171875,158.42572021484375,529.52001953125
2025-04-15,200.904296875,381.25445556640625,227.65701293945312,147.87196350097656,98.36631774902344,179.58999633789062,155.6768798828125,528.1699829101562
